distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
0.5346903725835034,0.5753046969531891,4.615664119300568,0.0,0.0,0.0,1.0,1.0
113.26084756168989,0.1271417329163751,2.769367329700305,1.0,0.0,0.0,1.0,1.0
28.13017769569484,4.27417327053224,3.101292373533164,1.0,1.0,0.0,1.0,0.0
8.5770755332216,0.0863483882727041,4.56696971539807,1.0,0.0,0.0,1.0,1.0
19.55151317500974,0.5406828715605827,1.5016282860851964,1.0,0.0,0.0,1.0,0.0
13.72285287073786,3.804663429153218,0.5952678867211875,1.0,0.0,0.0,0.0,0.0
1.604966110471718,0.43982815638832,0.4130979663360156,0.0,1.0,0.0,0.0,0.0
158.11382940452285,0.1178426005386839,2.444307295440859,1.0,0.0,0.0,1.0,1.0
61.72129826175788,0.946501280437721,4.67393792680959,1.0,0.0,0.0,0.0,0.0
61.16636062023985,6.080034223633595,0.8914801160254829,1.0,1.0,0.0,1.0,0.0
3.512962974711588,8.082540305560363,1.7141818806160716,1.0,0.0,0.0,0.0,0.0
23.02216693259733,16.669452428697202,2.0590393845863515,1.0,0.0,0.0,1.0,0.0
6.7916334897907,0.0389136137816238,0.0634271548511236,1.0,0.0,0.0,1.0,0.0
16.568419859896174,0.2304299018798973,2.497700849443418,1.0,0.0,0.0,0.0,0.0
30.515683066603525,0.3126357713468076,7.435100642200819,1.0,0.0,0.0,1.0,1.0
11.545426401809951,2.8744512761992347,0.8127502806430407,1.0,1.0,0.0,1.0,0.0
8.134806767375757,0.2120828771443953,1.9482704168097564,1.0,1.0,0.0,1.0,0.0
4.63516628178676,0.838431691701303,2.094480782705382,1.0,1.0,0.0,0.0,0.0
22.020116998612444,0.9240078748468866,1.5489836504014438,1.0,1.0,0.0,1.0,0.0
27.64905397788658,3.226171158703231,3.903848939478616,1.0,1.0,0.0,1.0,0.0
46.795114428759575,2.105527759105989,0.1330743631440459,1.0,0.0,1.0,1.0,0.0
40.78638512798517,26.61166712820817,0.9413648418528592,1.0,0.0,0.0,0.0,0.0
2.3715414327678253,0.1578114305484149,1.3868119001673878,1.0,0.0,0.0,1.0,0.0
5.903390069333212,0.2440652976209387,13.014817715772756,1.0,0.0,0.0,1.0,1.0
29.24978681668184,1.3348652207570324,0.4779586577524558,1.0,1.0,0.0,0.0,0.0
2.229032263570921,13.37134452782234,2.753717925081532,1.0,0.0,0.0,1.0,0.0
0.953742291003763,0.38387174742733,0.1384158708578269,0.0,0.0,0.0,1.0,0.0
1.9548268260487007,94.44845197392416,0.9992552750418716,1.0,0.0,0.0,1.0,1.0
6.458805696852503,20.954033540006552,0.3711969068433455,1.0,0.0,0.0,1.0,0.0
178.95482269382308,0.3619130809780538,7.017643273099386,1.0,0.0,0.0,0.0,1.0
9.816551016527592,0.974791362430574,1.5515647731169726,1.0,0.0,1.0,1.0,0.0
4.791197267759039,9.105484744188832,0.3597006639245204,1.0,0.0,0.0,1.0,0.0
50.010035902095005,1.7062197444382912,0.0892208291202553,1.0,0.0,0.0,0.0,0.0
21.29650712355791,17.974785378890616,1.2645901059765705,1.0,0.0,0.0,0.0,0.0
12.95852464628151,5.024889112476036,0.745117545510385,1.0,1.0,0.0,1.0,0.0
1.0365249580376754,1.6382897766925046,3.786424840965604,0.0,0.0,0.0,1.0,0.0
71.51782870498727,0.2280371602397506,1.151204465460832,1.0,0.0,0.0,1.0,0.0
21.166938370738396,0.2978388536489813,0.6432862575483571,1.0,1.0,0.0,0.0,0.0
9.423373252273668,0.4151350281687699,1.149621215714263,1.0,1.0,0.0,0.0,0.0
33.353495390117885,0.0749450317965169,5.569974347311208,1.0,1.0,0.0,0.0,0.0
52.9469203050173,1.253127914705296,1.836665761880596,1.0,0.0,0.0,1.0,0.0
10.97879868653284,0.4578753854513472,1.7229783588787086,1.0,0.0,0.0,1.0,0.0
71.75529666835834,1.412022961652481,1.1604284490575398,1.0,0.0,0.0,0.0,0.0
13.702290353818244,1.024545683354269,10.192331174805522,1.0,1.0,0.0,1.0,1.0
4.646050864509106,25.17563292732773,4.325165053774556,1.0,0.0,0.0,1.0,1.0
11.049011511739018,1.791495597283254,5.58496596056284,1.0,0.0,0.0,0.0,0.0
169.1392089453848,15.81141821419935,0.3679419798069511,1.0,0.0,0.0,0.0,0.0
27.51194292734325,20.493254441669425,2.0575767735952804,1.0,0.0,0.0,0.0,0.0
29.139535780980577,3.535132859211974,0.1473690776851513,1.0,0.0,1.0,1.0,0.0
54.31528320589533,1.338107329743828,1.249167871776127,1.0,1.0,0.0,1.0,0.0
2.6442490454203336,24.538131568553048,0.9279466211375834,1.0,1.0,0.0,0.0,0.0
20.8049882933066,4.196439003616527,1.1108697322778152,1.0,0.0,0.0,1.0,0.0
10.423224291616254,1.8479144917907055,0.5312158428067467,1.0,0.0,0.0,1.0,0.0
6.952932413048387,0.0112241729009986,1.4575533783422732,1.0,0.0,0.0,0.0,0.0
5.049464382390465,8.951985563759804,1.0744919949298004,1.0,1.0,1.0,0.0,0.0
2.733596214527562,3.7271336864940583,4.1937954310279055,1.0,1.0,0.0,0.0,0.0
238.56065339070096,1.4643639033904772,0.4865408402989219,1.0,1.0,0.0,0.0,0.0
2.527057340085882,1.925839502475428,3.1992422314386246,1.0,1.0,0.0,1.0,0.0
2.5542331538292995,4.790968934522649,1.044565295109432,1.0,1.0,0.0,1.0,0.0
11.316122585170024,0.5963635177866229,6.611483408456108,1.0,0.0,0.0,0.0,0.0
194.9890090789668,0.3101839185459595,0.5604196105524044,1.0,0.0,0.0,1.0,1.0
23.01433113654098,0.0105503693825933,0.0551178689657017,1.0,1.0,0.0,1.0,0.0
28.846728912651123,20.15981575628309,7.876088203603448,1.0,0.0,0.0,0.0,0.0
1.3276071971706356,0.295638767059094,1.5095236341057252,0.0,0.0,0.0,1.0,0.0
51.37356958244339,9.437086392859095,4.661158179996375,1.0,0.0,0.0,0.0,0.0
15.353449921411856,0.0127259273356835,0.4068165266908675,1.0,0.0,0.0,0.0,0.0
87.69228299236474,0.3327896667906846,0.4918347758403495,1.0,0.0,0.0,1.0,0.0
9.146085141863484,24.962814405591285,1.6272851057690845,1.0,0.0,0.0,0.0,0.0
23.81218246581167,0.4988818444691643,0.1346374076632125,1.0,0.0,0.0,0.0,0.0
1.849523173329123,0.7953675402073185,0.7365482248950478,0.0,0.0,0.0,1.0,0.0
0.9086865565109316,2.7450632458033115,1.445239725644179,0.0,0.0,0.0,1.0,0.0
11.036122243237276,0.8998180418719381,1.833093385496636,1.0,0.0,0.0,1.0,0.0
22.617688430487465,1.108535921154616,0.1811567461398573,1.0,1.0,0.0,0.0,0.0
23.352476197240296,11.319889479732238,1.0702144834193648,1.0,0.0,0.0,0.0,0.0
17.618969189007075,0.5139489502577795,0.7040901292692228,1.0,0.0,0.0,1.0,0.0
17.01876248409326,5.103006828777391,0.6454536796227809,1.0,1.0,0.0,1.0,0.0
34.3350797638404,5.230978576318808,0.1467575528101194,1.0,0.0,0.0,1.0,0.0
10.067545947498967,0.0492176558993875,3.796643070636449,1.0,1.0,0.0,1.0,0.0
5.331804043499719,0.1448756269192973,1.8306766065423448,1.0,1.0,0.0,0.0,0.0
10.115567724907873,0.3987038631469135,0.5545438846677685,1.0,0.0,0.0,1.0,0.0
16.231872851463613,0.0921015264773587,0.5412140545276085,1.0,0.0,0.0,1.0,0.0
379.6064708213849,0.406907230420282,0.5522764966507968,1.0,0.0,0.0,1.0,1.0
8.132967083871605,1.82751542841135,1.0752494785160378,1.0,0.0,0.0,1.0,0.0
4.325738339633408,2.9764251316680728,2.248634113687734,1.0,0.0,0.0,1.0,0.0
5.81301313684417,2.6633927021683816,7.233912795441452,1.0,1.0,0.0,1.0,1.0
5.325459695110316,0.1546247256316763,5.248110198105492,1.0,0.0,0.0,1.0,1.0
147.27167755224593,12.37951791333795,1.8814085050253424,1.0,0.0,0.0,1.0,1.0
29.560863698176178,0.2648511892077326,1.83873885434464,1.0,1.0,0.0,1.0,0.0
52.80073008618572,1.110441446970186,0.3360131808061856,1.0,0.0,0.0,0.0,0.0
2.7682811663808238,2.2277149122370514,0.7194814983638617,1.0,0.0,1.0,0.0,0.0
5.256948251121294,6.585243905606341,0.6213871030146473,1.0,1.0,0.0,1.0,0.0
1.802624467097749,0.6348681638743456,0.9076994193513774,0.0,0.0,0.0,1.0,0.0
5.209758129473124,1.2511465297329434,0.2643915596608497,1.0,1.0,0.0,0.0,0.0
41.87249155260616,1.187365865976567,2.429804579136243,1.0,0.0,0.0,1.0,0.0
20.57852334736635,0.7502121318850207,0.6035952600742608,1.0,0.0,0.0,1.0,0.0
8.989310265467306,0.2124718248599067,1.4015935423490062,1.0,1.0,0.0,1.0,0.0
17.6473351188622,0.2042168683678136,0.3109178374256895,1.0,0.0,0.0,0.0,0.0
4.785878345414419,0.1626863917974788,0.755912021097071,1.0,1.0,0.0,1.0,0.0
3.958925628377564,0.4696591819493598,19.653505379621198,1.0,0.0,1.0,0.0,0.0
39.94577832154625,0.1756091538323288,0.4126945117492492,1.0,1.0,0.0,1.0,0.0
14.136333192510516,0.388246789046122,0.2984273468396488,1.0,1.0,0.0,1.0,0.0
142.01525795482092,0.2282982843627635,0.4112555098957781,1.0,1.0,0.0,1.0,0.0
0.4257129348620652,1.34265609217208,2.5772987176680373,0.0,1.0,1.0,1.0,0.0
28.507399860163407,6.016387065947623,0.5317438905334768,1.0,0.0,1.0,1.0,0.0
4.899117279491042,1.226298237995437,4.0939927999753145,1.0,0.0,0.0,1.0,1.0
0.4928184809100249,2.9345756597164105,0.9892943732792926,0.0,0.0,0.0,1.0,0.0
3.2279962052810576,0.0721356728103336,0.8668211683141654,1.0,0.0,0.0,1.0,0.0
19.682460909576687,0.1917434763286741,0.3656852587504695,1.0,0.0,0.0,1.0,0.0
102.26665741456168,22.35151037523178,0.732608838707551,1.0,1.0,0.0,1.0,0.0
3.194282566669888,0.1327614152816982,0.1767947754003989,1.0,0.0,0.0,1.0,0.0
3.880771962997136,0.0856954673297756,1.6356271459695335,1.0,0.0,1.0,1.0,0.0
11.898888717801666,1.4399252097989796,2.5947538992992114,1.0,0.0,0.0,1.0,0.0
1.1667755984915935,0.5686487117330405,0.8926974873872707,0.0,0.0,0.0,1.0,0.0
65.96327354032942,1.2898859644078788,8.431562763527808,1.0,0.0,0.0,0.0,0.0
8.880606459345415,0.1138211702152914,1.280395680315962,1.0,0.0,0.0,0.0,0.0
1.4001891062741982,18.387462324997035,2.9372480348886865,0.0,0.0,0.0,1.0,0.0
33.79618945857245,6.27165234392411,2.161992110471596,1.0,1.0,0.0,1.0,0.0
3.686135609434497,9.24860621255722,2.573298253536324,1.0,1.0,0.0,0.0,0.0
0.5864797743955031,5.212812987803561,1.1208592707093084,0.0,0.0,0.0,0.0,0.0
44.34838735753975,3.295623873991223,1.1295636276207748,1.0,0.0,0.0,0.0,0.0
33.080126154097535,0.1636428976057972,3.5210437627900237,1.0,1.0,0.0,0.0,0.0
12.69707239990406,2.18053119458017,1.3957045783330335,1.0,1.0,0.0,1.0,0.0
3.6723555739752993,25.40811078846785,1.3558527511302003,1.0,1.0,0.0,0.0,0.0
6.99378207472769,1.426910652780835,0.6571412961999489,1.0,0.0,0.0,0.0,0.0
13.03255222709995,2.3749990630603564,1.0123202161593368,1.0,1.0,0.0,1.0,0.0
2.0229378073159143,0.8337709769657674,0.3469250959848147,1.0,0.0,1.0,0.0,0.0
26.6245055546025,3.5458968710493264,0.7363331106212831,1.0,0.0,0.0,0.0,0.0
1.9147610919130855,7.398650816748109,1.242423844636653,1.0,0.0,1.0,1.0,0.0
5.398023359007912,0.317602965777456,0.8439719216738776,1.0,0.0,0.0,1.0,0.0
174.10472093082248,0.082031816697876,2.9062250325435026,1.0,1.0,0.0,1.0,0.0
90.86506922245069,0.4774729014048974,0.6427389063607651,1.0,0.0,0.0,1.0,0.0
1.9868897689210656,0.9872201319563008,0.379662284162316,1.0,0.0,0.0,1.0,0.0
3.0791093491950923,4.021954370849104,0.7695478344272569,1.0,0.0,0.0,0.0,0.0
1.2138840560979054,0.5878784119431458,0.3427248055199897,0.0,1.0,1.0,1.0,0.0
47.14232591415788,0.4817727973811855,0.321907802549188,1.0,1.0,0.0,0.0,0.0
15.672214561447465,119.87743330921978,1.1202268428455942,1.0,1.0,0.0,1.0,0.0
14.664825506872024,2.5475919349375564,0.4812358754319148,1.0,0.0,0.0,1.0,0.0
2.11996327100584,0.7216973264075488,1.0457230538516644,1.0,1.0,0.0,1.0,0.0
2.3317047476987747,10.945651825192128,2.435367410212633,1.0,0.0,0.0,0.0,0.0
8.232937799472365,1.2696298517715758,1.3544915082236753,1.0,0.0,0.0,0.0,0.0
1.6644358981977758,7.061276166826986,0.9254692522547115,0.0,1.0,0.0,1.0,0.0
3.4070950615663045,0.1866076273303703,1.1269501327336722,1.0,0.0,0.0,1.0,0.0
75.79221969167462,4.588902186671322,0.1939758592068583,1.0,1.0,0.0,1.0,0.0
5.674674765228553,3.410910122366301,1.864578237719992,1.0,0.0,0.0,0.0,0.0
3.645448274611344,11.924916978128191,0.2619138884410422,1.0,0.0,0.0,1.0,0.0
199.647504779831,1.4214604678420175,0.6570977663619256,1.0,0.0,0.0,1.0,1.0
111.00520537969656,3.8081674987586607,0.2429191144050546,1.0,0.0,0.0,1.0,1.0
3.916709110375843,0.082612508635933,0.5223223488724736,1.0,1.0,0.0,1.0,0.0
16.66689399801177,0.946503229759583,1.3590202358772336,1.0,1.0,0.0,1.0,0.0
19.767987990346207,67.4208676584077,0.9299985645576672,1.0,0.0,1.0,0.0,0.0
26.615416912453615,1.7403044661129206,5.855985891208251,1.0,1.0,0.0,0.0,0.0
4.095643213397396,0.5564221010382226,1.5399991015388268,1.0,1.0,0.0,1.0,0.0
1.4082734458126809,1.5177152135263412,13.265944760791928,0.0,1.0,0.0,0.0,0.0
9.145574646302356,0.0649918780907599,0.4191160945457159,1.0,0.0,1.0,1.0,0.0
61.01232200687945,1.7072552286228997,0.4439630958251239,1.0,1.0,1.0,0.0,0.0
48.27376750053268,0.8932273589560825,0.817587514923329,1.0,0.0,1.0,0.0,0.0
139.56003043770966,7.0377947335568365,0.1392215189148856,1.0,0.0,0.0,1.0,1.0
22.252524127134475,0.1881195084510316,1.8869636090238069,1.0,1.0,0.0,0.0,0.0
13.737814527571862,1.109588090996616,1.8588234967211443,1.0,1.0,0.0,1.0,0.0
58.82650973284932,0.8953437272712146,3.410654898083735,1.0,0.0,0.0,1.0,0.0
31.33283269737516,0.1664156645513719,1.454882339711511,1.0,0.0,0.0,1.0,0.0
5.726421415452368,0.1035524852114355,10.567639342322282,1.0,1.0,0.0,0.0,0.0
1.667332525439095,7.825033055869151,0.4286078185282161,0.0,0.0,0.0,0.0,0.0
3.9536877386950735,1.1382658489754731,1.467695962059398,1.0,0.0,0.0,0.0,0.0
7.010248979660975,3.525954155057028,2.632466616867549,1.0,1.0,0.0,0.0,0.0
25.47632352364492,0.8472567845189645,3.2121244207688724,1.0,1.0,0.0,1.0,0.0
8.431152442213971,0.941879302161812,0.9389816442841868,1.0,1.0,0.0,1.0,0.0
8.715047077457058,0.1948510135365755,1.243284507302956,1.0,0.0,0.0,0.0,0.0
1.6008854210976855,0.6154083481971921,1.9003505883197829,0.0,1.0,0.0,0.0,0.0
9.017464957264012,462.4163879203618,2.517758452287421,1.0,0.0,0.0,1.0,1.0
7.2881267147315825,7.924171228685537,1.4874955495207476,1.0,0.0,0.0,0.0,0.0
117.42049899344478,4.914929805671804,0.3213694362495417,1.0,0.0,0.0,1.0,1.0
5.097266801791947,0.8455209909030965,6.187306002926115,1.0,0.0,0.0,0.0,0.0
21.51736457389059,0.3149558609548969,0.6619815201336637,1.0,0.0,0.0,0.0,0.0
13.84684749246822,2.5597765870354583,1.0087510612841404,1.0,1.0,0.0,1.0,0.0
6.317942031246558,0.1023408803265772,1.4707593980932483,1.0,0.0,0.0,0.0,0.0
32.90875198344434,0.4964754376493421,4.063675792685204,1.0,1.0,0.0,0.0,0.0
17.10675032529305,0.8316389110930257,0.455046925795314,1.0,0.0,0.0,1.0,0.0
12.340434781223015,0.984662220814874,0.1459465857707842,1.0,1.0,0.0,1.0,0.0
62.2403844507602,0.553172445632249,1.955869618451168,1.0,1.0,0.0,1.0,0.0
84.63678477634654,8.98327289742928,5.55577810588453,1.0,0.0,0.0,1.0,1.0
113.18977182856474,1.6634598910844518,5.346202610589212,1.0,0.0,0.0,1.0,1.0
1.728747220321559,0.5377394218939345,0.1115826971810776,0.0,0.0,0.0,1.0,0.0
2.5022304183910817,0.0804378899702076,1.2443891257212991,1.0,0.0,0.0,1.0,0.0
102.00966951341351,0.8122547045119358,0.6645475181534054,1.0,1.0,0.0,1.0,0.0
11.473869143939162,0.5071515717509263,1.6010972027699324,1.0,0.0,0.0,0.0,0.0
176.6674139950115,1.2297571904842153,3.845739150440589,1.0,0.0,0.0,1.0,1.0
2.623913949309284,0.7617141279166822,0.4065325274166745,1.0,0.0,0.0,1.0,0.0
1.5021990562098166,0.0885726418085044,1.4384828301454513,0.0,0.0,0.0,0.0,0.0
12.990079744539791,1.2470049355290758,10.878695267989892,1.0,0.0,0.0,0.0,0.0
28.09935317911581,0.0468564933648824,1.1541729048064822,1.0,0.0,0.0,1.0,0.0
23.452560154575345,12.604221736099838,2.921986998735066,1.0,0.0,0.0,1.0,0.0
30.327089903719035,22.537408660213103,0.2982823986434046,1.0,0.0,1.0,1.0,0.0
2.429065558920944,0.8305652706315094,5.673763387948166,1.0,0.0,0.0,1.0,1.0
34.547196587502185,1.059283712320183,61.990613799246994,1.0,0.0,0.0,1.0,1.0
46.55109565500438,1.2465191909394342,1.0516579007267055,1.0,0.0,0.0,1.0,0.0
35.75788590782252,0.0772337801059497,10.216628901499186,1.0,1.0,0.0,1.0,1.0
1.7798909803795286,48.07334517638788,2.6568782318717523,0.0,0.0,0.0,1.0,0.0
26.97002966251518,0.7075762402596509,0.1828323300469952,1.0,0.0,0.0,1.0,0.0
5.969051104878619,8.32140149282788,1.3413168240829787,1.0,1.0,1.0,1.0,0.0
35.0376621781734,0.1329175835181908,0.0569329872327057,1.0,1.0,0.0,0.0,0.0
0.7294108903007473,2.268336650274442,0.3923127239785779,0.0,0.0,0.0,1.0,0.0
16.350381743038927,0.274434190506425,0.190543299130559,1.0,1.0,0.0,1.0,0.0
69.64206635446118,0.2996319815491544,0.8067058470259145,1.0,1.0,0.0,1.0,0.0
5.411634234299222,0.0654261229002664,0.6246563759453628,1.0,1.0,0.0,1.0,0.0
138.84831664391064,0.1010286065561821,3.107878730016832,1.0,0.0,0.0,1.0,1.0
117.6034722465473,3.5980834416838823,0.4682660404747321,1.0,1.0,0.0,0.0,0.0
289.88921822638144,11.95787343400535,0.4384615468224123,1.0,0.0,0.0,0.0,0.0
105.75735135904222,1.943087592165368,0.1096943918930941,1.0,0.0,0.0,1.0,1.0
72.38817475375153,3.2561330430967086,3.934662795080908,1.0,0.0,0.0,1.0,0.0
24.42557258273608,3.200467088064181,0.6157766723714704,1.0,0.0,0.0,0.0,0.0
9.944888114966613,1.4127116665559898,1.643288812927476,1.0,0.0,0.0,0.0,0.0
0.9472829234062626,0.0230994650321205,0.4534498134527716,0.0,1.0,0.0,0.0,0.0
24.82059964289266,0.1793590900491654,0.474469312577687,1.0,1.0,0.0,1.0,0.0
10.646044558574802,1.9213370450337317,1.466911534972446,1.0,0.0,0.0,1.0,0.0
2.617965489842541,0.3507259856783351,2.099748392393146,1.0,0.0,0.0,1.0,0.0
3.608842075090083,0.2082417271510833,0.3722681066884021,1.0,0.0,0.0,0.0,0.0
4.51823002945865,10.173226752074056,0.0961380729545141,1.0,0.0,0.0,1.0,0.0
26.5594559382828,0.3427375227514851,1.603741841747059,1.0,0.0,0.0,1.0,0.0
5.075195308027366,0.18114208121255,1.098670789290188,1.0,1.0,0.0,1.0,0.0
1.6952030785848828,0.0201168094540036,1.1659022541010768,0.0,1.0,0.0,1.0,0.0
107.47355895720784,0.1714915896557262,2.1383785168631526,1.0,0.0,0.0,1.0,1.0
1.8149889210313253,0.2287952171990173,1.7388440544657202,0.0,1.0,0.0,1.0,0.0
54.25002374254433,2.220827866833974,1.834880509992599,1.0,0.0,0.0,0.0,0.0
12.88323662584537,0.6616028341667771,4.07891931099218,1.0,0.0,0.0,1.0,1.0
11.97420383843961,2.519667384478666,1.067211159324042,1.0,1.0,0.0,0.0,0.0
0.8257409519377122,0.1519519982867592,1.0063825542130775,0.0,0.0,0.0,1.0,0.0
60.66012830220196,2.879627940389668,0.9971254294928744,1.0,0.0,0.0,0.0,0.0
34.1008471721528,0.7313600370065058,0.2641185803677557,1.0,0.0,0.0,1.0,0.0
8.371892097701673,0.7199795502854583,1.955757714214012,1.0,0.0,0.0,0.0,0.0
4.543095195777937,1.7535307737170058,0.4253318451591292,1.0,0.0,0.0,1.0,0.0
8.573809286257035,15.166656349300586,3.6330315475378616,1.0,0.0,0.0,0.0,0.0
14.909729713167078,0.7129690087133497,0.961304105314414,1.0,0.0,0.0,0.0,0.0
33.20992656070959,0.5243587894580665,0.3976405530880917,1.0,0.0,0.0,0.0,0.0
8.436418679248751,1.055751161447663,2.629179674184577,1.0,1.0,0.0,0.0,0.0
22.5815421634556,0.0442678844366409,1.396915608171044,1.0,0.0,0.0,1.0,0.0
40.589582543331126,12.606168757318857,1.5483805937332118,1.0,0.0,0.0,0.0,0.0
2.9698409671384707,0.4237601951727114,1.259032851959428,1.0,1.0,1.0,0.0,0.0
5.527192515404127,2.423625664121916,0.9866588771938296,1.0,0.0,0.0,1.0,0.0
42.39083299802711,1.0796220618412458,0.6202381100628265,1.0,0.0,0.0,1.0,0.0
3.446793534424618,0.1418119155589411,1.6064960904985268,1.0,1.0,0.0,0.0,0.0
3.853721798114666,20.35266926222413,0.4158752295558168,1.0,1.0,0.0,0.0,0.0
3.4754386177381726,4.277773109729646,6.303610175600383,1.0,1.0,1.0,0.0,0.0
0.8373648211242278,0.5489612555343696,0.3712102428702265,0.0,1.0,0.0,0.0,0.0
2.312371479378419,0.5776520142122114,10.010933437265884,1.0,0.0,0.0,1.0,1.0
0.9254834036538492,0.0517212938299708,2.980947647888055,0.0,0.0,0.0,1.0,0.0
7.231395856622455,17.61747592586564,0.2290691375232059,1.0,1.0,0.0,0.0,0.0
8.277041945812629,4.862467783141091,2.742569502110994,1.0,0.0,0.0,1.0,0.0
13.730318899150566,0.5756595620668021,1.5446476906801014,1.0,0.0,0.0,1.0,0.0
98.0373926047474,2.863687834966839,2.7655378540230044,1.0,0.0,0.0,0.0,0.0
153.37264576695495,5.118047382124638,1.099815557372254,1.0,1.0,0.0,0.0,0.0
